"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"17/02/2017","20:00","Oneoveryou","Dundalk","3","7/1","7.00","9.78","2.38","-75.66","1000.00","10124.95","0.00","7.00","7.00","7.00","2.90","A/W"
"20/02/2017","14:30","Theatre Act","Carlisle","3","7/2","3.50","5.01","3.00","-40.12","1000.00","19860.08","0.00","4.50","5.50","5.50","2.13","Hurdle"
"20/02/2017","15:45","Doc Sportello","Wolverhampton","10","5/1","5.00","5.86","5.80","-1.02","250.00","4166.21","0.00","7.00","9.50","9.50","2.88","A/W"
"22/02/2017","15:15","Bodega","Doncaster","4","13/2","6.50","8.28","5.70","-31.16","1000.00","11977.29","0.00","11.00","12.00","15.00","2.90","Hurdle"
"23/02/2017","16:45","Knockraha King","Thurles","2","7/2","3.50","4.90","1.31","-73.27","1000.00","20308.16","0.00","4.33","4.33","4.50","1.97","Hurdle"
"25/02/2017","15:55","The Nipper","Newcastle","1","4/9","0.44","1.51","1.01","-33.11","1.61","6.62","0.00","1.50","1.50","1.50","1.07","Hurdle"
"25/02/2017","19:15","Wild Approach","Wolverhampton","4","4/1","4.00","5.63","5.40","-4.09","1000.00","17661.99","0.00","4.50","4.50","4.50","2.90","A/W"
"26/02/2017","14:00","Rock Gone","Fontwell","3","9/1","9.00","11.00","5.00","-54.55","1000.00","8990.91","0.00","7.50","8.50","7.50","3.40","Chase"
"28/02/2017","15:20","Halcyon Days","Catterick","3","8/1","8.00","10.17","9.20","-9.54","1000.00","9732.84","0.00","6.50","6.50","6.50","4.01","Chase"
"02/03/2017","15:10","Faithful Creek","Newcastle","3","15/2","7.50","8.95","2.84","-68.27","1000.00","11073.18","0.00","7.00","7.00","8.00","3.15","A/W"
"02/03/2017","19:55","World Of Good","Chelmsford City","4","8/1","8.00","10.50","5.20","-50.48","1000.00","9423.81","0.00","7.00","7.00","8.00","3.24","A/W"
"06/03/2017","14:30","Midnight Jade","Southwell","3","3/1","3.00","4.30","2.20","-48.84","1000.00","23155.81","0.00","2.37","2.62","2.87","2.05","Chase"
"11/03/2017","16:50","Maple Mons","Gowran Park","2","11/2","5.50","10.00","3.35","-66.50","1000.00","9900.00","0.00","7.50","7.50","8.50","1.64","Chase"
"12/03/2017","17:00","Mr Madeit","Warwick","3","100/30","3.33","4.86","3.80","-21.81","1000.00","20476.13","0.00","5.00","5.00","4.50","2.10","Chase"
"14/03/2017","16:10","Vroum Vroum Mag","Cheltenham","2","11/4","2.75","4.05","1.53","-62.22","1000.00","24591.36","0.00","3.75","3.75","5.00","1.60","Hurdle"
"14/03/2017","17:00","Thou Swell","Southwell","3","7/1","7.00","9.03","3.20","-64.56","1000.00","10974.20","0.00","5.00","5.00","4.50","2.45","A/W"
"16/03/2017","18:00","Mainicin","Dundalk","1","5/1","5.00","7.80","1.01","-87.05","28.00","258.97","0.00","5.50","5.50","5.00","2.50","A/W"
"17/03/2017","17:15","Tara Mac","Fakenham","FE","3/1","3.00","4.80","2.20","-54.17","1000.00","20733.33","0.00","2.75","2.75","3.25","2.48","Chase"
"19/03/2017","16:10","Get In Pat","Ffos Las","6","7/2","3.50","5.76","5.00","-13.19","1000.00","17261.11","0.00","5.00","5.50","7.50","2.01","Hurdle"
"21/03/2017","16:05","The Paparrazi Kid","Clonmel","PU","10/11","0.90","1.94","1.88","-3.09","1000.00","51446.39","0.00","2.25","2.25","2.10","1.27","Chase"
"22/03/2017","14:30","Codeshare","Newcastle","3","6/4","1.50","2.94","2.78","-5.44","1000.00","33913.61","0.00","2.50","2.50","2.25","1.30","A/W"
"30/03/2017","14:45","Adreamstillalive","Limerick","1","5/2","2.50","3.81","1.01","-73.49","6.00","57.48","0.00","4.00","4.00","4.33","1.87","Hurdle"
