"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"09/06/2016","14:30","Volition","Newbury","3","2/1","2.00","3.15","1.30","-58.73","1000.00","31646.03","4.50","3.75","3.00","3.00","1.44","Turf"
"09/06/2016","15:15","Sixties Habana","Yarmouth","1","1/8","0.13","1.13","1.01","-10.62","1.16","2.65","1.60","1.22","1.18","1.18","1.04","Turf"
"09/06/2016","16:00","Secret Look","Nottingham","6","9/2","4.50","6.17","5.50","-10.86","900.00","14486.71","2.00","8.00","5.50","5.00","2.52","Turf"
"09/06/2016","17:05","Shadow Spirit","Nottingham","4","6/4","1.50","2.75","2.00","-27.27","1000.00","36263.64","0.80","4.50","5.50","5.50","1.20","Turf"
"09/06/2016","18:55","Deeds Not Words","Leopardstown","5","3/1","3.00","4.78","4.00","-16.32","1000.00","20820.50","4.20","6.50","5.00","4.00","2.25","Turf"
"09/06/2016","20:45","Plagiarism","Haydock","3","8/1","8.00","11.00","2.42","-78.00","210.00","1809.09","5.50","11.00","10.00","10.00","3.25","Turf"
"09/06/2016","20:55","No Biggie","Leopardstown","1","6/4","1.50","2.33","1.01","-56.65","2.58","10.73","2.30","4.00","3.50","3.25","1.31","Turf"
"10/06/2016","17:20","Tamayuz Magic","York","13","4/1","4.00","5.73","5.00","-12.74","1000.00","17352.01","0.00","6.00","5.50","6.50","2.06","Turf"
"10/06/2016","18:55","Shalimah","Chepstow","1","6/5","1.20","2.08","1.01","-51.44","12.50","500.96","4.25","2.50","2.50","2.50","1.40","Turf"
"10/06/2016","20:25","Daafik","Goodwood","3","5/6","0.83","1.99","1.68","-15.58","1000.00","50151.26","5.00","1.80","1.80","1.80","1.27","Turf"
"10/06/2016","21:00","Nisser","Goodwood","3","15/8","1.88","3.03","2.94","-2.97","400.00","13101.32","2.25","3.00","2.88","2.88","1.44","Turf"
"11/06/2016","14:00","Katebird","Musselburgh","4","5/2","2.50","3.87","2.62","-32.30","1000.00","25739.79","5.00","3.00","3.50","3.00","1.50","Turf"
"11/06/2016","14:15","Four Dragons","Chester","3","10/1","10.00","14.00","8.20","-41.43","1000.00","7042.86","6.00","11.00","13.00","9.50","3.48","Turf"
"11/06/2016","14:30","Kasbah","Navan","3","7/2","3.50","5.10","2.00","-60.78","300.00","5782.35","1.30","5.50","6.00","6.00","2.12","Turf"
"11/06/2016","15:30","Gratzie","Bath","1","11/4","2.75","4.60","1.01","-78.04","6.00","30.43","5.10","4.00","3.25","3.25","2.49","Turf"
"11/06/2016","16:00","Reflektor","Chester","2","Evens","1.00","2.23","1.33","-40.36","1000.00","44743.05","0.30","3.50","3.25","2.75","1.27","Turf"
"11/06/2016","17:15","Andar","Bath","2","1/2","0.50","1.56","1.56","0.00","390.00","24900.00","1.00","1.50","1.50","1.50","1.12","Turf"
"11/06/2016","18:10","Bridal March","Leicester","2","5/1","5.00","6.40","3.65","-42.97","1000.00","15525.00","6.00","7.50","9.00","9.00","1.68","Turf"
"11/06/2016","18:20","Weardiditallgorong","Lingfield","3","5/2","2.50","3.78","1.63","-56.88","540.00","14185.71","1.50","5.50","4.00","4.00","2.22","Turf"
"12/06/2016","14:50","Peticoatgovernment","Cork","1","11/8","1.38","2.62","1.01","-61.45","3.60","37.40","2.40","7.00","6.00","6.00","1.47","Turf"
"12/06/2016","15:15","Trainnah","Salisbury","3","15/8","1.88","2.37","1.99","-16.03","1000.00","42094.09","2.50","3.50","2.10","2.10","1.33","Turf"
"12/06/2016","16:05","Arithmetic","Doncaster","3","13/8","1.63","2.80","2.70","-3.57","1000.00","35614.29","0.30","4.00","3.50","2.88","1.57","Turf"
"12/06/2016","16:40","Withhold","Doncaster","2","11/8","1.38","2.58","1.38","-46.51","1000.00","38659.69","5.00","3.00","3.00","3.25","1.21","Turf"
"13/06/2016","14:00","Boundsy","Carlisle","4","9/2","4.50","5.96","1.60","-73.15","340.00","5604.70","0.00","7.00","4.50","4.50","2.10","Turf"
"13/06/2016","14:30","Brockholes","Carlisle","3","11/2","5.50","7.46","1.37","-81.64","1000.00","13304.83","2.50","7.00","7.00","6.50","2.22","Turf"
"13/06/2016","18:00","Enough Is Enough","Roscommon","9","7/1","7.00","10.01","9.80","-2.10","940.00","9290.61","0.00","5.00","6.00","6.00","3.35","Turf"
"14/06/2016","15:55","Warrior Prince","Thirsk","2","6/4","1.50","2.56","1.15","-55.08","1000.00","38962.50","7.00","5.00","4.50","3.50","1.39","Turf"
"14/06/2016","18:20","Satchville Flyer","Brighton","6","100/30","3.33","5.02","4.70","-6.37","1000.00","19820.32","4.75","6.50","3.75","4.00","2.46","Turf"
"14/06/2016","19:20","Hala Madrid","Brighton","4","13/8","1.63","2.74","2.50","-8.76","1000.00","36396.35","0.00","2.75","3.25","2.75","1.53","Turf"
"15/06/2016","19:30","Belle Travers","Ripon","2","8/1","8.00","10.00","2.60","-74.00","1000.00","9900.00","3.75","5.00","6.00","7.00","4.10","Turf"
"16/06/2016","14:45","Nezar","Ripon","1","11/10","1.10","2.08","1.01","-51.44","2.24","7.69","7.90","3.75","3.00","3.00","1.33","Turf"
"16/06/2016","17:10","Flash City","Ripon","3","100/30","3.33","4.76","2.84","-40.34","1000.00","20908.40","2.75","2.63","3.25","3.25","1.79","Turf"
