"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"29/09/2016","16:45","Quebec","Warwick","6","4/1","4.00","5.94","5.00","-15.82","1000.00","16735.02","0.20","5.00","4.50","4.50","1.88","Hurdle"
"30/09/2016","15:35","Mountainside","Hexham","5","9/2","4.50","6.17","4.40","-28.69","1000.00","16107.46","0.00","4.50","5.00","5.00","1.99","Hurdle"
"02/10/2016","13:55","Burrows Lane","Uttoxeter","3","Evens","1.00","2.08","1.30","-37.50","1000.00","47976.92","1.75","2.50","2.20","1.91","1.14","Hurdle"
"02/10/2016","14:05","Honcho","Huntingdon","4","17/2","8.50","10.95","9.60","-12.33","1000.00","9032.42","13.00","17.00","15.00","15.00","2.49","Hurdle"
"02/10/2016","14:50","Spectator","Kelso","1","6/4","1.50","2.60","1.01","-61.15","6.40","146.15","51.95","4.00","3.75","4.00","1.29","Hurdle"
"02/10/2016","15:15","Diable De Sivola","Huntingdon","3","Evens","1.00","2.00","1.56","-22.00","1000.00","49900.00","1.75","1.91","1.91","2.00","1.14","Hurdle"
"02/10/2016","16:00","Oak Vintage","Kelso","2","11/4","2.75","4.00","3.35","-16.25","1000.00","24900.00","0.00","21.00","13.00","3.75","0.00","Hurdle"
"02/10/2016","17:10","Goal","Uttoxeter","3","9/2","4.50","6.00","2.06","-65.67","1000.00","16566.67","16.25","10.00","11.00","9.00","1.85","Hurdle"
"03/10/2016","15:10","Debece","Southwell","2","4/6","0.67","1.71","1.12","-34.50","1000.00","58379.53","0.00","2.50","2.38","1.83","1.23","Hurdle"
"05/10/2016","14:10","Ahraam","Ludlow","4","2/1","2.00","3.27","2.70","-17.43","1000.00","30481.04","1.50","3.50","4.00","3.50","1.34","Hurdle"
"05/10/2016","14:40","Templehills","Ludlow","1","8/11","0.73","1.76","1.01","-42.61","1.78","1.14","0.00","4.33","3.50","1.73","1.07","Hurdle"
"05/10/2016","15:20","Spring Steel","Towcester","2","5/2","2.50","3.70","2.20","-40.54","1000.00","26927.03","1.00","3.50","3.50","3.25","1.61","Hurdle"
"06/10/2016","14:00","Beau Du Brizais","Hereford","4","9/2","4.50","6.69","5.70","-14.80","1000.00","14847.68","14.10","11.00","11.00","7.50","1.58","Hurdle"
"06/10/2016","14:55","Stynes","Exeter","1","13/8","1.63","2.62","1.01","-61.45","3.50","33.59","11.00","6.00","5.50","5.50","1.46","Hurdle"
"06/10/2016","15:40","Herons Heir","Hereford","5","11/1","11.00","17.00","7.20","-57.65","1000.00","5782.35","44.50","8.00","6.50","8.50","4.02","Hurdle"
"06/10/2016","17:20","Some Kinda Lama","Hereford","1","4/11","0.36","1.46","1.01","-30.82","1.73","18.49","1.25","2.63","2.20","1.61","1.09","Hurdle"
"11/10/2016","14:00","Makethedifference","Huntingdon","3","9/4","2.25","3.82","3.20","-16.23","1000.00","26078.01","0.00","2.38","2.38","2.75","2.05","Hurdle"
"13/10/2016","13:50","Centuro","Uttoxeter","1","7/2","3.50","4.80","1.01","-78.96","80.00","1566.67","14.75","5.50","5.00","4.33","1.32","Hurdle"
"13/10/2016","14:20","Officer Hoolihan","Uttoxeter","2","9/4","2.25","3.53","3.00","-15.01","1000.00","28228.61","3.25","4.00","3.25","2.75","1.93","Hurdle"
"13/10/2016","14:40","Mister Kit","Carlisle","2","4/5","0.80","1.88","1.32","-29.79","1000.00","53091.49","0.00","1.50","1.57","1.57","1.22","Hurdle"
"14/10/2016","13:50","Deserter","Wincanton","1","11/8","1.38","2.30","1.01","-56.09","7.00","204.35","5.20","3.00","2.25","2.50","1.44","Hurdle"
"14/10/2016","16:45","Rouge Devils","Wincanton","1","8/11","0.73","1.80","1.01","-43.89","1.94","7.78","23.00","2.63","3.00","2.75","1.22","Hurdle"
"15/10/2016","16:10","Tommy Silver","Ffos Las","5","3/1","3.00","4.50","4.30","-4.44","1000.00","22122.22","0.70","4.00","4.50","4.33","2.14","Hurdle"
"15/10/2016","17:30","The Kvilleken","Stratford","3","6/1","6.00","7.64","6.20","-18.85","1000.00","12989.01","6.00","5.00","6.00","7.00","2.13","Hurdle"
"18/10/2016","15:40","Drumlee Sunset","Exeter","1","1/8","0.13","1.17","1.01","-13.68","1.17","0.00","7.00","1.20","1.20","1.14","1.06","Hurdle"
"20/10/2016","15:20","Up And Go","Carlisle","2","11/2","5.50","6.81","2.06","-69.75","1000.00","14584.29","0.50","5.00","4.33","5.00","2.50","Hurdle"
"20/10/2016","15:40","Dominada","Ludlow","1","5/6","0.83","1.93","1.01","-47.67","2.88","49.22","0.00","1.80","1.67","1.61","1.26","Hurdle"
"21/10/2016","14:10","El Bandit","Cheltenham","1","6/5","1.20","2.34","1.01","-56.84","24.00","925.64","0.00","2.50","2.50","2.50","1.39","Hurdle"
"23/10/2016","13:40","No Comment","Aintree","2","Evens","1.00","2.10","1.62","-22.86","1000.00","47519.05","0.00","2.10","2.10","2.10","1.23","Hurdle"
"23/10/2016","14:10","Scoop The Pot","Aintree","FE","9/2","4.50","5.97","5.70","-4.52","1000.00","16650.42","0.00","5.00","4.50","4.50","2.42","Hurdle"
"23/10/2016","15:15","Duke Street","Aintree","10","25/1","25.00","42.00","24.00","-42.86","1000.00","2280.95","6.00","17.00","17.00","21.00","9.55","Hurdle"
"25/10/2016","13:30","Rolling Dylan","Chepstow","2","5/4","1.25","2.44","2.00","-18.03","1000.00","40883.61","8.20","3.75","4.00","3.00","1.22","Hurdle"
